web-scraper-order,web-scraper-start-url,autoscout24,autoscout24-href,description_raw,price_raw,mileage_raw,fuel_type_raw,location_raw
"1733476333-1361","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=11","","https://www.autoscout24.ch/de/d/renault-dci149-l2h1-11932469","RENAULT dCi149 L2H1","CHF 14'900.–","120'000 km","Diesel","3012 Bern"
"1733476336-1362","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=11","","https://www.autoscout24.ch/de/d/fiat-dethleffs-advantage-t-6511-11940651","FIAT Dethleffs Advantage T 6511","CHF 44'999.–","28'000 km","Diesel","4102 Binningen"
"1733476339-1363","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=11","","https://www.autoscout24.ch/de/d/vw-t3-11678801","VW T3","CHF 16'000.–","138'330 km","Benzin","3098 Schliern"
"1733476342-1364","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=11","","https://www.autoscout24.ch/de/d/vw-t6-california-20-bi-tdi-ocean-grey-4motion-10924788","VW T6 California 2.0 Bi-TDI Ocean GREY 4Motion","CHF 74'800.–","12'500 km","Diesel","9496 Balzers"
"1733476345-1365","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=11","","https://www.autoscout24.ch/de/d/concorde-credo-emotion-i-783-l-11259019","CONCORDE Credo emotion I 783 L","CHF 72'500.–","90'000 km","Diesel","6162 finsterwald"
"1733476349-1366","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=11","","https://www.autoscout24.ch/de/d/laika-ecovip-1-classic-d-11463249","LAIKA Ecovip 1 Classic D","CHF 54'900.–","18'161 km","Diesel","3018 Bern"
"1733476352-1367","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=11","","https://www.autoscout24.ch/de/d/vw-t61-california-20-tdi-beach-edition-liberty-11679555","VW T6.1 California 2.0 TDI Beach Edition Liberty","CHF 52'000.–","48'000 km","Diesel","6043 Adligenswil"
"1733476359-1368","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=10","","https://www.autoscout24.ch/de/d/vw-t61-california-20-tdi-ocean-liberty-11280532","VW T6.1 California 2.0 TDI Ocean Liberty","CHF 66'900.–","23'000 km","Diesel","Via S. Gottardo 71, 6500 Bellinzona"
"1733476362-1369","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=10","","https://www.autoscout24.ch/de/d/mercedes-benz-250-4m-11810891","MERCEDES-BENZ 250 4M","CHF 57'777.–","50'100 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476365-1370","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=10","","https://www.autoscout24.ch/de/d/mercedes-benz-marco-polo-300-d-4m-automat-11882836","MERCEDES-BENZ Marco Polo 300 d 4M Automat","CHF 89'800.–","24'000 km","Diesel","Sennweidstrasse 28, 6312 Steinhausen"
"1733476369-1371","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=10","","https://www.autoscout24.ch/de/d/eiffelland-11956539","EIFFELLAND","CHF 24'777.–","126'100 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476372-1372","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=10","","https://www.autoscout24.ch/de/d/vw-california-tdi-beach-4m-11594205","VW California TDI Beach 4M","CHF 29'900.–","171'357 km","Diesel","Kapplerstrasse 113, 9642 Ebnat-Kappel SG"
"1733476375-1373","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=10","","https://www.autoscout24.ch/de/d/vw-t6-california-3000-20-tdi-150-ocean-liberty-4m-11596541","VW T6 California 3000 2.0 TDI 150 Ocean Liberty 4m","CHF 44'900.–","136'500 km","Diesel","Hauptstrasse 7, 7151 Schluein"
"1733476378-1374","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=10","","https://www.autoscout24.ch/de/d/hymer-hymer-b578-11752853","HYMER Hymer B578","CHF 89'980.–","24'456 km","Diesel","Zürcherstrasse 100, 8852 Altendorf"
"1733476381-1375","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=10","","https://www.autoscout24.ch/de/d/dethleffs-a6977-11771886","DETHLEFFS A6977","CHF 45'777.–","78'000 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476384-1376","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=10","","https://www.autoscout24.ch/de/d/knaus-weinsberg-orb-691-q-11788813","KNAUS Weinsberg ORB. 691 Q","CHF 35'777.–","58'900 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476387-1377","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=10","","https://www.autoscout24.ch/de/d/burstner-ducato-14-28jtd-11789819","BÜRSTNER Ducato 14 2.8JTD","CHF 29'777.–","95'700 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476390-1378","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=10","","https://www.autoscout24.ch/de/d/hymer-free-s-600-11765808","HYMER Free S 600","CHF 79'000.–","45'000 km","Diesel","7189 Rueras"
"1733476393-1379","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=10","","https://www.autoscout24.ch/de/d/vw-t61-california-20-tdi-ocean-liberty-11867667","VW T6.1 California 2.0 TDI Ocean Liberty","CHF 65'900.–","16'500 km","Diesel","8309 Nürensdorf"
"1733476398-1380","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=10","","https://www.autoscout24.ch/de/d/vw-t6-california-20-tdi-ocean-11946013","VW T6 California 2.0 TDI Ocean","CHF 47'500.–","67'000 km","Diesel","1288 Aire-la-Ville"
"1733476400-1381","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=10","","https://www.autoscout24.ch/de/d/vw-t6-california-20-tdi-ocean-liberty-11996662","VW T6 California 2.0 TDI Ocean Liberty","CHF 37'000.–","143'000 km","Diesel","8400 Winterthur"
"1733476403-1382","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=10","","https://www.autoscout24.ch/de/d/vw-t61-california-beach-edition-4motion-20-tdi-2-schiebeturen-7-sitze-ahk-11977691","VW T6.1 California Beach Edition - 4Motion -   2.0 TDI  * 2 Schiebetüren / 7 Sitze / AHK *","CHF 69'980.–","60'080 km","Diesel","3425 Koppigen"
"1733476406-1383","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=10","","https://www.autoscout24.ch/de/d/man-tgx-18360-weatherheaven-11831340","MAN TGX 18.360-Weatherheaven","CHF 225'000.–","295'000 km","Diesel","7550 Scuol"
"1733476410-1384","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=10","","https://www.autoscout24.ch/de/d/vw-t61-california-20-tdi-ocean-liberty-4motion-11878910","VW T6.1 California 2.0 TDI Ocean Liberty 4Motion","CHF 78'500.–","12'600 km","Diesel","8309 Nürensdorf"
"1733476413-1385","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=10","","https://www.autoscout24.ch/de/d/renault-t35-dci125-11912011","RENAULT T35 dCi125","CHF 22'900.–","85'000 km","Diesel","3806 Bönigen b. Interlaken"
"1733476416-1386","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=10","","https://www.autoscout24.ch/de/d/morelo-10234265","MORELO","CHF 179'900.–","35'000 km","Diesel","3297 Leuzigen"
"1733476419-1387","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=10","","https://www.autoscout24.ch/de/d/vw-t61-california-20-tdi-beach-edition-spirit-11346802","VW T6.1 California 2.0 TDI Beach Edition Spirit","CHF 64'500.–","10'000 km","Diesel","1880 BEX"
"1733476429-1388","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=9","","https://www.autoscout24.ch/de/d/chausson-trigano-flash-08-m06-11789860","CHAUSSON Trigano Flash 08 M06","CHF 29'777.–","66'300 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476432-1389","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=9","","https://www.autoscout24.ch/de/d/dethleffs-11790405","DETHLEFFS","CHF 24'777.–","71'600 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476436-1390","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=9","","https://www.autoscout24.ch/de/d/ci-caravansinternational-kyros-2-11791347","CI CARAVANSINTERNATIONAL Kyros 2","CHF 35'777.–","102'700 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476438-1391","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=9","","https://www.autoscout24.ch/de/d/joint-e33-20-jtd-11791405","JOINT E33 2.0 JTD","CHF 28'777.–","58'300 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476441-1392","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=9","","https://www.autoscout24.ch/de/d/knaus-ked-weinsberg-imperiale-11791466","KNAUS KED Weinsberg Imperiale","CHF 33'777.–","124'400 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476444-1393","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=9","","https://www.autoscout24.ch/de/d/knaus-tabbert-11791501","KNAUS Tabbert","CHF 34'777.–","117'500 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476447-1394","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=9","","https://www.autoscout24.ch/de/d/peugeot-boxer-15q-285hdi-11791553","PEUGEOT Boxer 15Q 2.85HDI","CHF 17'777.–","141'000 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476450-1395","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=9","","https://www.autoscout24.ch/de/d/mclouis-p700-11791714","MCLOUIS P700","CHF 39'777.–","57'000 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476453-1396","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=9","","https://www.autoscout24.ch/de/d/burstner-a535-11795759","BÜRSTNER A535","CHF 27'777.–","123'600 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476456-1397","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=9","","https://www.autoscout24.ch/de/d/challenger-trigano-fi1-11827378","CHALLENGER Trigano FI1","CHF 27'777.–","130'900 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476459-1398","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=9","","https://www.autoscout24.ch/de/d/fiat-ducato-sunlight-cliff-600-11395017","FIAT Ducato Sunlight Cliff 600","CHF 57'500.–","21'500 km","Diesel","4418 Reigoldswil"
"1733476462-1399","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=9","","https://www.autoscout24.ch/de/d/concorde-charisma-890m-chassis-man-tgl-11437115","CONCORDE Charisma 890M / Chassis MAN TGL","CHF 159'900.–","155'500 km","Diesel","3280 Murten"
"1733476465-1400","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=9","","https://www.autoscout24.ch/de/d/ford-westfalia-meridian-limited-one-autark-11536757","FORD Westfalia Meridian Limited One Autark","CHF 63'000.–","26'000 km","Diesel","1869 Massongex"
"1733476468-1401","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=9","","https://www.autoscout24.ch/de/d/sun-living-a-series-70-dk-11658323","SUN LIVING A-SERIES 70 DK","CHF 59'500.–","67'000 km","Diesel","1618 Châtel-St-Denis"
"1733476472-1402","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=9","","https://www.autoscout24.ch/de/d/sun-living-a75-dp-11784638","SUN LIVING A75 DP","CHF 69'700.–","35'000 km","Diesel","8832 Wollerau"
"1733476474-1403","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=9","","https://www.autoscout24.ch/de/d/vw-t5-california-20-tdi-beach-travel-11794145","VW T5 California 2.0 TDI Beach Travel","CHF 44'800.–","49'500 km","Diesel","8638 Goldingen"
"1733476478-1404","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=9","","https://www.autoscout24.ch/de/d/mercedes-benz-marco-polo-250d-bt-11969850","MERCEDES-BENZ Marco Polo 250d BT","CHF 54'321.–","96'500 km","Diesel","5443 Niederrohrdorf"
"1733476482-1405","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=9","","https://www.autoscout24.ch/de/d/mercedes-benz-marco-polo-300-d-4m-a-10988153","MERCEDES-BENZ Marco Polo 300 d 4M A","CHF 84'950.–","31'000 km","Diesel","1304 Cossonay-Ville"
"1733476485-1406","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=9","","https://www.autoscout24.ch/de/d/mercedes-benz-unimog-u4000-11065705","MERCEDES-BENZ Unimog U4000","CHF 249'000.–","66'200 km","Diesel","8700 Küsnacht"
"1733476488-1407","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=9","","https://www.autoscout24.ch/de/d/vw-t5-california-20-bi-tdi-comfortline-11505641","VW T5 California 2.0 Bi-TDI Comfortline","CHF 38'500.–","155'000 km","Diesel","4053 Basel"
"1733476495-1408","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=8","","https://www.autoscout24.ch/de/d/frankia-a740-plus-luxury-11827878","FRANKIA A740 Plus Luxury","CHF 79'777.–","64'000 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476498-1409","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=8","","https://www.autoscout24.ch/de/d/vw-t61-california-3000-20-tdi-204-ocean-dsg-4m-11841363","VW T6.1 California 3000 2.0 TDI 204 Ocean DSG 4m","CHF 72'900.–","41'000 km","Diesel","Chemin de l'Esparcette 6, 1023 Crissier"
"1733476501-1410","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=8","","https://www.autoscout24.ch/de/d/fiat-nobelart-a700-11843601","FIAT Nobelart A700","CHF 31'777.–","44'000 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476504-1411","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=8","","https://www.autoscout24.ch/de/d/dethleffs-globetrotter-11853277","DETHLEFFS Globetrotter","CHF 35'777.–","69'800 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476507-1412","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=8","","https://www.autoscout24.ch/de/d/knaus-tabbert-r15-11853812","KNAUS Tabbert R15","CHF 33'777.–","121'700 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476510-1413","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=8","","https://www.autoscout24.ch/de/d/hymer-c622-cl-11853831","HYMER C622 CL","CHF 32'777.–","86'700 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476513-1414","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=8","","https://www.autoscout24.ch/de/d/dethleffs-trend-t7057-11853935","DETHLEFFS Trend T7057","CHF 65'777.–","21'400 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476516-1415","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=8","","https://www.autoscout24.ch/de/d/vw-t6-california-20-bi-tdi-ocean-liberty-11898178","VW T6 California 2.0 Bi-TDI Ocean Liberty","CHF 56'900.–","41'900 km","Diesel","Chemin Delay 23, 1214 Vernier"
"1733476519-1416","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=8","","https://www.autoscout24.ch/de/d/ford-transit-custom-11917353","FORD Transit Custom","CHF 39'777.–","35'300 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476522-1417","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=8","","https://www.autoscout24.ch/de/d/challenger-trigano-f14-11919138","CHALLENGER Trigano F14","CHF 47'777.–","55'100 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476524-1418","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=8","","https://www.autoscout24.ch/de/d/morelo-home-79-lx-11966740","MORELO Home 79 LX","CHF 145'000.–","75'000 km","Diesel","8280 Kreuzlingen"
"1733476528-1419","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=8","","https://www.autoscout24.ch/de/d/mercedes-benz-hymer-grand-canyon-s-4x4-6-zylinder-11977443","MERCEDES-BENZ Hymer Grand Canyon S 4x4 6 Zylinder","CHF 105'000.–","40'000 km","Diesel","8105 Regensdorf"
"1733476531-1420","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=8","","https://www.autoscout24.ch/de/d/fiat-ducato-hymer-28-tdi-klima-500-kg-nutzlast-markise-2-x-drehstuhl-hubbett-3-personen-zul-top-gepflegt-11987748","FIAT Ducato Hymer 2.8 TDI -KLIMA - 500 kg Nutzlast- Markise- 2 x Drehstuhl- Hubbett - 3 Personen Zul.- Top gepflegt-","CHF 14'900.–","182'000 km","Diesel","6330 Cham"
"1733476535-1421","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=8","","https://www.autoscout24.ch/de/d/fiat-ducato-karmann-davis-590-11109388","FIAT Ducato Karmann Davis 590","CHF 29'999.–","85'500 km","Diesel","8910 Affoltern am Albis"
"1733476538-1422","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=8","","https://www.autoscout24.ch/de/d/vw-t61-california-20-tdi-ocean-liberty-11930639","VW T6.1 California 2.0 TDI Ocean Liberty","CHF 58'500.–","44'500 km","Diesel","8309 Nürensdorf"
"1733476540-1423","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=8","","https://www.autoscout24.ch/de/d/vw-t6-california-20-tdi-ocean-liberty-4motion-11932294","VW T6 California 2.0 TDI Ocean Liberty 4Motion","CHF 47'500.–","42'000 km","Diesel","3066 Stettlen"
"1733476544-1424","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=8","","https://www.autoscout24.ch/de/d/ford-four-winds-magellan-36-z-8387115","FORD Four Winds Magellan 36 Z","CHF 180'000.–","125'000 km","-","5600 Lenzburg"
"1733476547-1425","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=8","","https://www.autoscout24.ch/de/d/vw-t3-10548820","VW T3","CHF 9'800.–","297'724 km","Benzin","9443 Widnau"
"1733476551-1426","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=8","","https://www.autoscout24.ch/de/d/vw-t61-california-20-tdi-ocean-liberty-4motion-10570215","VW T6.1 California 2.0 TDI Ocean Liberty 4Motion","CHF 79'900.–","34'415 km","Diesel","3008 Bern"
"1733476554-1427","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=8","","https://www.autoscout24.ch/de/d/fiat-weinsberg-carabus-540-10887353","FIAT Weinsberg CaraBus 540","CHF 52'900.–","24'000 km","Diesel","4800 Zofingen"
"1733476563-1428","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=7","","https://www.autoscout24.ch/de/d/vw-california-coast-11920127","VW California Coast","CHF 43'777.–","119'100 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476566-1429","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=7","","https://www.autoscout24.ch/de/d/sun-living-adria-sun-living-60spf-11920297","SUN LIVING Adria Sun Living 60SPF","CHF 55'777.–","31'200 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476569-1430","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=7","","https://www.autoscout24.ch/de/d/roller-team-trigano-cic-5-11921864","ROLLER TEAM Trigano CIC 5","CHF 29'777.–","105'000 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476572-1431","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=7","","https://www.autoscout24.ch/de/d/burstner-t569-11933291","BÜRSTNER T569","CHF 43'777.–","40'000 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476575-1432","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=7","","https://www.autoscout24.ch/de/d/dethleffs-globecar-familiyscout-11937895","DETHLEFFS Globecar Familiyscout","CHF 31'777.–","110'900 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476578-1433","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=7","","https://www.autoscout24.ch/de/d/elnagh-sea-v-700-11938856","ELNAGH Sea V 700","CHF 31'777.–","115'700 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476581-1434","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=7","","https://www.autoscout24.ch/de/d/eura-mobil-terrestra-t-650-11940740","EURA MOBIL Terrestra T 650","CHF 39'777.–","120'500 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476584-1435","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=7","","https://www.autoscout24.ch/de/d/lmc-dethleffs-eg-df003-11946004","LMC Dethleffs EG/DF003","CHF 27'777.–","158'000 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476587-1436","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=7","","https://www.autoscout24.ch/de/d/hymer-hc-322-11946028","HYMER HC 322","CHF 29'777.–","92'800 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476590-1437","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=7","","https://www.autoscout24.ch/de/d/giottiline-iveco-j500-11952538","GIOTTILINE IVECO J500","CHF 31'777.–","89'600 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476593-1438","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=7","","https://www.autoscout24.ch/de/d/adria-adriatik-11342714","ADRIA ADRIATIK","CHF 29'500.–","102'000 km","Diesel","1686 Grangettes"
"1733476596-1439","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=7","","https://www.autoscout24.ch/de/d/vw-t2-camper-11429084","VW T2 Camper","CHF 49'000.–","42'000 km","Benzin","8404 Winterthur"
"1733476599-1440","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=7","","https://www.autoscout24.ch/de/d/vw-t5-california-20-bi-tdi-beach-11508144","VW T5 California 2.0 Bi-TDI Beach","CHF 27'500.–","176'300 km","Diesel","6294 Ermensee"
"1733476602-1441","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=7","","https://www.autoscout24.ch/de/d/vw-t61-california-20-bi-tdi-ocean-4motion-11631417","VW T6.1 California 2.0 Bi-TDI Ocean 4Motion","CHF 54'000.–","83'100 km","Diesel","6965 Cadro (Lugano)"
"1733476605-1442","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=7","","https://www.autoscout24.ch/de/d/iveco-35-10-turbo-daily-11672203","IVECO 35-10 Turbo Daily","CHF 24'900.–","118'200 km","-","8840 Einsiedeln"
"1733476608-1443","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=7","","https://www.autoscout24.ch/de/d/vw-t6-california-20-bi-tdi-beach-4motion-11729509","VW T6 California 2.0 Bi-TDI Beach 4Motion","CHF 58'500.–","172'350 km","Diesel","9507 Stettfurt"
"1733476611-1444","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=7","","https://www.autoscout24.ch/de/d/winnebago-itasca-meridian-11744717","WINNEBAGO Itasca Meridian","CHF 99'950.–","191'400 km","Diesel","6300 Zug"
"1733476614-1445","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=7","","https://www.autoscout24.ch/de/d/iveco-daily-4x4-55s18w-11776724","IVECO Daily 4x4 55S18W","CHF 139'000.–","178'457 km","Diesel","3123 Belp"
"1733476616-1446","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=7","","https://www.autoscout24.ch/de/d/peugeot-230l-11839649","PEUGEOT 230L","CHF 21'500.–","161'830 km","Diesel","8240 Thayngen"
"1733476619-1447","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=7","","https://www.autoscout24.ch/de/d/vw-amarok-mit-bieber-tec-swiss-edition-absetzkabine-11883181","VW Amarok mit Bieber-Tec „Swiss Edition“ Absetzkabine","CHF 149'000.–","23'000 km","Diesel","9656 Alt St. Johann"
"1733476627-1448","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=6","","https://www.autoscout24.ch/de/d/challenger-trigano-c12-11956510","CHALLENGER Trigano C12","CHF 31'777.–","78'000 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476631-1449","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=6","","https://www.autoscout24.ch/de/d/eura-mobil-alpha-by-barth-11971151","EURA MOBIL Alpha by Barth","CHF 23'777.–","120'800 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476635-1450","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=6","","https://www.autoscout24.ch/de/d/vw-california-ocean-grey-tdi-4m-11971362","VW California Ocean Grey TDI 4M","CHF 59'777.–","78'500 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476639-1451","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=6","","https://www.autoscout24.ch/de/d/vw-cali-tdi-oce-ed-lib-a-11341722","VW Cali. TDI Oce. Ed. Lib. A","CHF 69'900.–","10'800 km","Diesel","Schützenstrasse 7, 8800 Thalwil"
